ontology_side,entity_type,entity_iri,label
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-M1,CY-OSO01-I-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-M2,CY-OSO01-I-C1-M2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-M3,CY-OSO01-I-C1-M3
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C1-M4,CY-OSO01-I-C1-M4
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-H1,CY-OSO01-I-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-H2,CY-OSO01-I-C2-H2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-L1,CY-OSO01-I-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-L2,CY-OSO01-I-C2-L2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-L3,CY-OSO01-I-C2-L3
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-M1,CY-OSO01-I-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-M1-C1,CY-OSO01-I-C2-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-M1-C2,CY-OSO01-I-C2-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-M2,CY-OSO01-I-C2-M2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C2-M3,CY-OSO01-I-C2-M3
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-H1,CY-OSO01-I-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-H2,CY-OSO01-I-C3-H2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-H2-C1,CY-OSO01-I-C3-H2-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-H2-C2,CY-OSO01-I-C3-H2-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-H2-C3,CY-OSO01-I-C3-H2-C3
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-L1,CY-OSO01-I-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C3-M1,CY-OSO01-I-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C4-H1,CY-OSO01-I-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C4-H2,CY-OSO01-I-C4-H2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C4-L1,CY-OSO01-I-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C4-M1,CY-OSO01-I-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C5-H1,CY-OSO01-I-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C5-L1,CY-OSO01-I-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C5-M1,CY-OSO01-I-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C6-H1,CY-OSO01-I-C6-H1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C6-L1,CY-OSO01-I-C6-L1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C6-L1-C1,CY-OSO01-I-C6-L1-C1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C6-L1-C2,CY-OSO01-I-C6-L1-C2
target,individual,https://example.org/ontology/sora#CY-OSO01-I-C6-M1,CY-OSO01-I-C6-M1
target,individual,https://example.org/ontology/sora#CY-OSO01-I-Criterion_01,Organisational culture
target,individual,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security
target,individual,https://example.org/ontology/sora#CY-OSO01-I-Criterion_03,Industry group participation
target,individual,https://example.org/ontology/sora#CY-OSO01-I-Criterion_05,Audit programme for cyber-safety issues
target,individual,https://example.org/ontology/sora#CY-OSO01-I-Criterion_06,Flight log
target,individual,https://example.org/ontology/sora#CY-OSO02-X-Criterion_01,Supply-chain cyber coverage
target,individual,https://example.org/ontology/sora#CY-OSO02-X-H1,CY-OSO02-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO02-X-L1,CY-OSO02-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO02-X-M1,CY-OSO02-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C1-H1,CY-OSO03-A-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C1-L1,CY-OSO03-A-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C1-M1,CY-OSO03-A-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C2-H1,CY-OSO03-A-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C2-L1,CY-OSO03-A-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C2-M1,CY-OSO03-A-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C3-H1,CY-OSO03-A-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C3-L1,CY-OSO03-A-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C3-M1,CY-OSO03-A-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C4-H1,CY-OSO03-A-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C4-L1,CY-OSO03-A-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C4-M1,CY-OSO03-A-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C5-H1,CY-OSO03-A-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C5-L1,CY-OSO03-A-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C5-M1,CY-OSO03-A-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C6-H1,CY-OSO03-A-C6-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C6-L1,CY-OSO03-A-C6-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-C6-M1,CY-OSO03-A-C6-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_01,Malware protection (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_02,Supply-chain management (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_03,Physical security (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_04,Controlled access (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_05,Wireless protection (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-A-Criterion_06,Software/firmware update (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C1-H1,CY-OSO03-I-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C1-L1,CY-OSO03-I-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C1-M1,CY-OSO03-I-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C1-M2,CY-OSO03-I-C1-M2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C2-H1,CY-OSO03-I-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C2-H1-C1,CY-OSO03-I-C2-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C2-H1-C2,CY-OSO03-I-C2-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C2-L1,CY-OSO03-I-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C2-M1,CY-OSO03-I-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C3-H1,CY-OSO03-I-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C3-L1,CY-OSO03-I-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C3-M1,CY-OSO03-I-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-H1,CY-OSO03-I-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-H2,CY-OSO03-I-C4-H2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-H3,CY-OSO03-I-C4-H3
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-L1,CY-OSO03-I-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-M1,CY-OSO03-I-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-M2,CY-OSO03-I-C4-M2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-M2-C1,CY-OSO03-I-C4-M2-C1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-M2-C2,CY-OSO03-I-C4-M2-C2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C4-M2-C3,CY-OSO03-I-C4-M2-C3
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-H1,CY-OSO03-I-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-H1-C1,CY-OSO03-I-C5-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-H1-C2,CY-OSO03-I-C5-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-H1-C3,CY-OSO03-I-C5-H1-C3
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-L1,CY-OSO03-I-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C5-M1,CY-OSO03-I-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-H1,CY-OSO03-I-C6-H1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-H1-C1,CY-OSO03-I-C6-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-H1-C2,CY-OSO03-I-C6-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-H2,CY-OSO03-I-C6-H2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-L1,CY-OSO03-I-C6-L1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-L1-C1,CY-OSO03-I-C6-L1-C1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-L1-C2,CY-OSO03-I-C6-L1-C2
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-L1-C3,CY-OSO03-I-C6-L1-C3
target,individual,https://example.org/ontology/sora#CY-OSO03-I-C6-M1,CY-OSO03-I-C6-M1
target,individual,https://example.org/ontology/sora#CY-OSO03-I-Criterion_01,Malware protection
target,individual,https://example.org/ontology/sora#CY-OSO03-I-Criterion_03,Physical security
target,individual,https://example.org/ontology/sora#CY-OSO03-I-Criterion_04,Controlled access
target,individual,https://example.org/ontology/sora#CY-OSO03-I-Criterion_05,Wireless access protection
target,individual,https://example.org/ontology/sora#CY-OSO03-I-Criterion_06,Software/firmware updates
target,individual,https://example.org/ontology/sora#CY-OSO04-X-Criterion_01,Design standards cyber coverage
target,individual,https://example.org/ontology/sora#CY-OSO04-X-H1,CY-OSO04-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO04-X-L1,CY-OSO04-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO04-X-M1,CY-OSO04-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C1-H1,CY-OSO05-A-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C1-L1,CY-OSO05-A-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C1-M1,CY-OSO05-A-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C2-H1,CY-OSO05-A-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C2-L1,CY-OSO05-A-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C2-M1,CY-OSO05-A-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C3-H1,CY-OSO05-A-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C3-L1,CY-OSO05-A-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C3-M1,CY-OSO05-A-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C4-H1,CY-OSO05-A-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C4-L1,CY-OSO05-A-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C4-M1,CY-OSO05-A-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C5-H1,CY-OSO05-A-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C5-L1,CY-OSO05-A-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-C5-M1,CY-OSO05-A-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-A-Criterion_01,Security risk assessment (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO05-A-Criterion_02,GNSS mitigation (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO05-A-Criterion_03,Resilience in the face of a cyber attack
target,individual,https://example.org/ontology/sora#CY-OSO05-A-Criterion_04,Lifecycle appraisal (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO05-A-Criterion_05,Test/security validation (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C1-H1,CY-OSO05-I-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C1-L1,CY-OSO05-I-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C1-L1-C1,CY-OSO05-I-C1-L1-C1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C1-L1-C2,CY-OSO05-I-C1-L1-C2
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C1-M1,CY-OSO05-I-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-H1,CY-OSO05-I-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-L1,CY-OSO05-I-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-M1,CY-OSO05-I-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-M1-C1,CY-OSO05-I-C2-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-M1-C2,CY-OSO05-I-C2-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C2-M1-C3,CY-OSO05-I-C2-M1-C3
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C3-H1,CY-OSO05-I-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C3-L1,CY-OSO05-I-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C3-M1,CY-OSO05-I-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C4-H1,CY-OSO05-I-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C4-L1,CY-OSO05-I-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C4-M1,CY-OSO05-I-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C5-H1,CY-OSO05-I-C5-H1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C5-L1,CY-OSO05-I-C5-L1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-C5-M1,CY-OSO05-I-C5-M1
target,individual,https://example.org/ontology/sora#CY-OSO05-I-Criterion_01,Cyber safety risk assessment
target,individual,https://example.org/ontology/sora#CY-OSO05-I-Criterion_02,GNSS equipment
target,individual,https://example.org/ontology/sora#CY-OSO05-I-Criterion_03,Resilience in the face of a cyberattack
target,individual,https://example.org/ontology/sora#CY-OSO05-I-Criterion_04,Lifecycle security appraisal
target,individual,https://example.org/ontology/sora#CY-OSO05-I-Criterion_05,Test and security validation
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C1-H1,CY-OSO06-A-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C1-L1,CY-OSO06-A-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C1-M1,CY-OSO06-A-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C2-H1,CY-OSO06-A-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C2-L1,CY-OSO06-A-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C2-M1,CY-OSO06-A-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C3-H1,CY-OSO06-A-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C3-L1,CY-OSO06-A-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C3-M1,CY-OSO06-A-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C4-H1,CY-OSO06-A-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C4-L1,CY-OSO06-A-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-C4-M1,CY-OSO06-A-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-A-Criterion_01,Datalink encryption (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO06-A-Criterion_02,Authentication (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO06-A-Criterion_03,Access control (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO06-A-Criterion_04,Data integrity and anti-replay (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C1-H1,CY-OSO06-I-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C1-L1,CY-OSO06-I-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C1-M1,CY-OSO06-I-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C2-H1,CY-OSO06-I-C2-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C2-H2,CY-OSO06-I-C2-H2
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C2-L1,CY-OSO06-I-C2-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C2-M1,CY-OSO06-I-C2-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-H1,CY-OSO06-I-C3-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-H1-C1,CY-OSO06-I-C3-H1-C1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-H1-C2,CY-OSO06-I-C3-H1-C2
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-L1,CY-OSO06-I-C3-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-L1-C1,CY-OSO06-I-C3-L1-C1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-L1-C2,CY-OSO06-I-C3-L1-C2
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-L1-C3,CY-OSO06-I-C3-L1-C3
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C3-M1,CY-OSO06-I-C3-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C4-H1,CY-OSO06-I-C4-H1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C4-L1,CY-OSO06-I-C4-L1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-C4-M1,CY-OSO06-I-C4-M1
target,individual,https://example.org/ontology/sora#CY-OSO06-I-Criterion_01,Datalink encryption
target,individual,https://example.org/ontology/sora#CY-OSO06-I-Criterion_02,Authentication
target,individual,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control
target,individual,https://example.org/ontology/sora#CY-OSO06-I-Criterion_04,Data integrity and anti-replay protection
target,individual,https://example.org/ontology/sora#CY-OSO07-X-Criterion_01,Physical Inspection
target,individual,https://example.org/ontology/sora#CY-OSO07-X-H1,CY-OSO07-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO07-X-L1,CY-OSO07-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO07-X-M1,CY-OSO07-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO08-X-Criterion_01,Cyber hygiene in operational procedures
target,individual,https://example.org/ontology/sora#CY-OSO08-X-H1,CY-OSO08-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO08-X-L1,CY-OSO08-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO08-X-M1,CY-OSO08-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO09-X-Criterion_01,Cyber hygiene in training
target,individual,https://example.org/ontology/sora#CY-OSO09-X-H1,CY-OSO09-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO09-X-L1,CY-OSO09-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO09-X-M1,CY-OSO09-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-H1,CY-OSO13-A-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-L1,CY-OSO13-A-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-M1,CY-OSO13-A-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-M1-C1,CY-OSO13-A-C1-M1-C1
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-M1-C2,CY-OSO13-A-C1-M1-C2
target,individual,https://example.org/ontology/sora#CY-OSO13-A-C1-M1-C3,CY-OSO13-A-C1-M1-C3
target,individual,https://example.org/ontology/sora#CY-OSO13-A-Criterion_01,External service cybersecurity (evidence)
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-H1,CY-OSO13-I-C1-H1
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-L1,CY-OSO13-I-C1-L1
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-L1-C1,CY-OSO13-I-C1-L1-C1
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-L1-C2,CY-OSO13-I-C1-L1-C2
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-L1-C3,CY-OSO13-I-C1-L1-C3
target,individual,https://example.org/ontology/sora#CY-OSO13-I-C1-M1,CY-OSO13-I-C1-M1
target,individual,https://example.org/ontology/sora#CY-OSO13-I-Criterion_01,External service cybersecurity
target,individual,https://example.org/ontology/sora#CY-OSO16-X-Criterion_01,Human error cyber coverage
target,individual,https://example.org/ontology/sora#CY-OSO16-X-H1,CY-OSO16-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO16-X-L1,CY-OSO16-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO16-X-M1,CY-OSO16-X-M1
target,individual,https://example.org/ontology/sora#CY-OSO23-X-Criterion_01,Trusted weather and supplier data integrity
target,individual,https://example.org/ontology/sora#CY-OSO23-X-H1,CY-OSO23-X-H1
target,individual,https://example.org/ontology/sora#CY-OSO23-X-L1,CY-OSO23-X-L1
target,individual,https://example.org/ontology/sora#CY-OSO23-X-M1,CY-OSO23-X-M1
target,individual,https://example.org/ontology/sora#Calibrate,Calibrate
target,individual,https://example.org/ontology/sora#Catastrophic,Catastrophic Failure Condition
target,individual,https://example.org/ontology/sora#ChangeManage,Change Manage
target,individual,https://example.org/ontology/sora#Check,Check
target,individual,https://example.org/ontology/sora#Communicate,Communicate
target,individual,https://example.org/ontology/sora#CompetentAuthority,Competent Authority
target,individual,https://example.org/ontology/sora#CompetentThirdParty,Competent Third Party
target,individual,https://example.org/ontology/sora#Confidentiality,Confidentiality
target,individual,https://example.org/ontology/sora#ContinuingAssurance,Continuing Assurance
target,individual,https://example.org/ontology/sora#Coordinate,Coordinate
target,individual,https://example.org/ontology/sora#CyberHygiene,Cyber Hygiene
target,individual,https://example.org/ontology/sora#CyberSafety,CyberSafety
target,individual,https://example.org/ontology/sora#CyberSafetyManager,Cyber-safety Manager
target,individual,https://example.org/ontology/sora#CyberThreat,Cyber Threat
target,individual,https://example.org/ontology/sora#Cyberattack,Cyberattack
target,individual,https://example.org/ontology/sora#CybersecurityIntegrity,Cybersecurity Integrity
target,individual,https://example.org/ontology/sora#DatalinkEncryption,Datalink encryption
target,individual,https://example.org/ontology/sora#DefenceinDepth,Defence in Depth
target,individual,https://example.org/ontology/sora#Demonstrate,Demonstrate
target,individual,https://example.org/ontology/sora#DenialofServiceDistributedDenialofServiceDoSDDoS,Denial of Service/Distributed Denial of Service (DoS/DDoS)
target,individual,https://example.org/ontology/sora#DesignActivity,Design
target,individual,https://example.org/ontology/sora#DesignContext,Design
target,individual,https://example.org/ontology/sora#Detect,Detect
target,individual,https://example.org/ontology/sora#Development,Development
target,individual,https://example.org/ontology/sora#DigitalSignature,Digital Signature
target,individual,https://example.org/ontology/sora#Document,Document
target,individual,https://example.org/ontology/sora#Encrypt,Encrypt
target,individual,https://example.org/ontology/sora#Encryption,Encrypt
target,individual,https://example.org/ontology/sora#Evaluate,Evaluate
target,individual,https://example.org/ontology/sora#ExtremelyImprobable,ExtremelyImprobable
target,individual,https://example.org/ontology/sora#ExtremelyRemote,ExtremelyRemote
target,individual,https://example.org/ontology/sora#Handle,Handle
target,individual,https://example.org/ontology/sora#Hash,Hash
target,individual,https://example.org/ontology/sora#Hazardous,Hazardous Failure Condition
target,individual,https://example.org/ontology/sora#High,High Robustness
target,individual,https://example.org/ontology/sora#Hijacking,Hijacking
target,individual,https://example.org/ontology/sora#Implement,Implement
target,individual,https://example.org/ontology/sora#IndependentQualifiedExternalEntity,External Independent Qualified Entity
target,individual,https://example.org/ontology/sora#Inservice,In-service
target,individual,https://example.org/ontology/sora#Inspect,Inspect
target,individual,https://example.org/ontology/sora#Integrity,Integrity
target,individual,https://example.org/ontology/sora#InvolvedPerson,Involved Person
target,individual,https://example.org/ontology/sora#Jamming,Jamming
target,individual,https://example.org/ontology/sora#LeastPrivilege,Least Privilege
target,individual,https://example.org/ontology/sora#Log,Log
target,individual,https://example.org/ontology/sora#LossOfControl,Loss of Control
target,individual,https://example.org/ontology/sora#Low,Low Robustness
target,individual,https://example.org/ontology/sora#Maintain,Maintain
target,individual,https://example.org/ontology/sora#Maintenance,Maintenance
target,individual,https://example.org/ontology/sora#MaintenanceStaff,Maintenance Personnel
target,individual,https://example.org/ontology/sora#Major,Major Failure Condition
target,individual,https://example.org/ontology/sora#MaliciousActivity,Malicious Activity
target,individual,https://example.org/ontology/sora#Malware,Malware
target,individual,https://example.org/ontology/sora#MalwareProtection,Malware protection
target,individual,https://example.org/ontology/sora#Manage,Manage
target,individual,https://example.org/ontology/sora#ManufactureActivity,Manufacture
target,individual,https://example.org/ontology/sora#ManufactureContext,Manufacture
target,individual,https://example.org/ontology/sora#Manufacturer,Manufacturer
target,individual,https://example.org/ontology/sora#Medium,Medium Robustness
target,individual,https://example.org/ontology/sora#Mitigate,Mitigate
target,individual,https://example.org/ontology/sora#Monitor,Monitor
target,individual,https://example.org/ontology/sora#NonConforming,Non-conforming Item
target,individual,https://example.org/ontology/sora#OSO_01,OSO_01: Ensure the Operator is competent and/or proven
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_III_Assignment,OSO_01_SAIL_III_Assignment
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_II_Assignment,OSO_01_SAIL_II_Assignment
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_IV_Assignment,OSO_01_SAIL_IV_Assignment
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_I_Assignment,OSO_01_SAIL_I_Assignment
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_VI_Assignment,OSO_01_SAIL_VI_Assignment
target,individual,https://example.org/ontology/sora#OSO_01_SAIL_V_Assignment,OSO_01_SAIL_V_Assignment
target,individual,https://example.org/ontology/sora#OSO_02,OSO_02: UAS manufactured by competent/proven entity
target,individual,https://example.org/ontology/sora#OSO_02_SAIL_III_Assignment,OSO_02_SAIL_III_Assignment
target,individual,https://example.org/ontology/sora#OSO_02_SAIL_II_Assignment,OSO_02_SAIL_II_Assignment
target,individual,https://example.org/ontology/sora#OSO_02_SAIL_IV_Assignment,OSO_02_SAIL_IV_Assignment
target,individual,https://example.org/ontology/sora#OSO_02_SAIL_I_Assignment,OSO_02_SAIL_I_Assignment
target,individual,https://example.org/ontology/sora#OSO_02_SAIL_VI_Assignment,OSO_02_SAIL_VI_Assignment
